id_achat,date_achat,id_produit,quantité,id_fournisseur,prix_unitaire,délai_livraison_jours,montant_total,mois,année,jour_semaine,catégorie,marque,prix,stock_minimum,nom_fournisseur,ville,pays,fiabilité,délai_moyen_jours,niveau_stock,entrepot
PO000147,2024-12-12,P00174,50,S048,77.58,5,3879.0,12,2024,3,Soins capillaires,Reflet d'or,248.5,80,Lecomte,Amsterdam,Pays-Bas,0.65,4,13,Marseille
PO000148,2024-09-17,P00598,300,S008,250.02,10,75006.0,9,2024,1,Accessoires,Velours Naturel,269.49,68,Gaillard S.A.,Berlin,Allemagne,0.64,7,198,Paris
PO000149,2024-02-10,P00430,200,S028,201.25,9,40250.0,2,2024,5,Soins capillaires,Elixir Haute Beauté,326.49,89,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,12,Marseille
PO000150,2024-09-28,P00508,25,S029,25.04,14,626.0,9,2024,5,Soins capillaires,Ãpure d'Azur,279.82,24,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,259,Lyon
PO000151,2024-08-12,P00711,150,S010,271.4,10,40710.0,8,2024,0,Accessoires,Cosmétika,298.48,58,Pelletier,Paris,France,0.98,3,163,Marseille
PO000152,2024-11-25,P00204,100,S028,181.21,7,18121.0,11,2024,0,Soins de la peau,Reflet d'or,234.08,54,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,165,Marseille
PO000153,2024-09-19,P00176,500,S029,212.78,11,106390.0,9,2024,3,Parfums,Luxe eclat,469.68,23,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,180,Lyon
PO000154,2024-03-04,P00438,75,S028,103.69,8,7776.75,3,2024,0,Maquillage,Essentielle Paris,34.94,41,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,44,Marseille
PO000155,2024-10-30,P00689,100,S028,282.08,11,28208.0,10,2024,2,Soins de la peau,Orchidée Noire,175.8,57,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,5,Paris
PO000156,2024-05-01,P00159,75,S032,158.9,2,11917.5,5,2024,2,Soins de la peau,Reflet d'or,221.01,33,Munoz SA,Dublin,Irlande,0.53,4,164,Paris
PO000157,2024-06-21,P00584,10,S007,89.94,10,899.4,6,2024,4,Soins de la peau,Ligne LumiÃ¨re,304.62,62,Carlier,Prague,République tchèque,0.9,9,288,Lyon
PO000158,2024-05-23,P00066,10,S008,75.67,7,756.7,5,2024,3,Soins capillaires,Luxe eclat,237.58,93,Gaillard S.A.,Berlin,Allemagne,0.64,7,76,Paris
PO000159,2024-01-08,P00683,25,S029,260.56,2,6514.0,1,2024,0,Parfums,Ãpure d'Azur,402.95,92,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,145,Lyon
PO000160,2024-02-05,P00729,50,S046,35.81,3,1790.5,2,2024,0,Maquillage,Natura Solaire,253.22,54,Roche,Rome,Italie,0.54,4,10,Paris
PO000161,2024-06-01,P00595,50,S023,119.61,5,5980.5,6,2024,5,Soins capillaires,Sérum de Lune,133.3,23,Albert,Bruxelles,Belgique,0.83,9,46,Lyon
PO000162,2024-01-21,P00340,100,S029,40.16,11,4016.0,1,2024,6,Soins capillaires,Elixir Haute Beauté,56.54,37,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,94,Paris
PO000163,2024-12-06,P00338,100,S008,281.71,5,28171.0,12,2024,4,Soins capillaires,Essentielle Paris,125.69,70,Gaillard S.A.,Berlin,Allemagne,0.64,7,1,Paris
PO000164,2024-10-23,P00094,500,S010,165.04,10,82520.0,10,2024,2,Maquillage,Reflet d'or,136.72,38,Pelletier,Paris,France,0.98,3,23,Paris
PO000165,2024-01-15,P00031,50,S008,182.48,14,9124.0,1,2024,0,Maquillage,Luxe eclat,186.25,88,Gaillard S.A.,Berlin,Allemagne,0.64,7,30,Lyon
PO000166,2024-04-02,P00343,300,S029,255.84,11,76752.0,4,2024,1,Maquillage,Essentielle Paris,250.68,50,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,283,Marseille
PO000167,2024-02-13,P00401,100,S046,92.63,5,9263.0,2,2024,1,Maquillage,Luxe eclat,487.27,32,Roche,Rome,Italie,0.54,4,119,Lyon
PO000168,2024-09-09,P00597,75,S028,60.47,2,4535.25,9,2024,0,Accessoires,Infusion Précieuse,101.48,62,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,280,Paris
PO000169,2024-03-18,P00205,100,S028,137.0,14,13700.0,3,2024,0,Soins capillaires,Elixir Haute Beauté,108.86,64,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,168,Paris
PO000170,2024-10-13,P00420,100,S029,68.91,13,6891.0,10,2024,6,Soins capillaires,Elixir Haute Beauté,125.97,24,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,53,Paris
PO000171,2024-03-21,P00910,25,S028,196.6,13,4915.0,3,2024,3,Parfums,Soin Absolu,70.72,60,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,5,Paris
PO000172,2024-01-10,P00604,150,S029,230.44,11,34566.0,1,2024,2,Soins capillaires,Natura Solaire,359.25,11,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,93,Lyon
PO000173,2024-10-16,P00009,100,S028,87.82,5,8782.0,10,2024,2,Maquillage,Reflet d'or,223.58,30,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,88,Paris
PO000174,2024-02-17,P00857,500,S029,287.11,3,143555.0,2,2024,5,Maquillage,Aroma Sublime,146.29,73,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,296,Paris
PO000175,2024-10-27,P00330,200,S028,229.39,5,45878.0,10,2024,6,Parfums,Elixir Haute Beauté,284.41,42,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,218,Marseille
PO000176,2024-12-26,P00273,100,S028,196.88,11,19688.0,12,2024,3,Soins de la peau,Essentielle Paris,190.22,39,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,122,Paris
PO000177,2024-06-12,P00959,100,S028,187.65,7,18765.0,6,2024,2,Maquillage,Ligne LumiÃ¨re,488.42,57,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,46,Paris
PO000178,2024-11-23,P00335,300,S029,274.27,10,82281.0,11,2024,5,Soins capillaires,Elixir Haute Beauté,367.24,42,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,48,Paris
PO000179,2024-04-26,P00533,300,S028,214.41,8,64323.0,4,2024,4,Parfums,Ãpure d'Azur,336.18,72,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,217,Paris
PO000180,2024-08-29,P00708,150,S048,291.43,14,43714.5,8,2024,3,Maquillage,Ãpure d'Azur,183.8,18,Lecomte,Amsterdam,Pays-Bas,0.65,4,202,Lyon
PO000181,2024-11-30,P00625,150,S012,64.11,3,9616.5,11,2024,5,Parfums,Héritage Sensuel,171.75,82,Lucas,Stockholm,Suède,1.0,11,189,Lyon
PO000182,2024-05-04,P00793,25,S046,83.3,3,2082.5,5,2024,5,Soins capillaires,Rose & Lin,225.54,90,Roche,Rome,Italie,0.54,4,194,Marseille
PO000183,2024-11-12,P00489,150,S010,244.85,14,36727.5,11,2024,1,Soins capillaires,Reflet d'or,176.7,71,Pelletier,Paris,France,0.98,3,272,Paris
PO000184,2024-04-18,P00152,50,S029,36.58,2,1829.0,4,2024,3,Soins de la peau,Maison Pure,452.01,65,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,190,Paris
PO000185,2024-07-20,P00571,75,S010,294.08,12,22056.0,7,2024,5,Parfums,Aura Cristal,363.6,28,Pelletier,Paris,France,0.98,3,219,Paris
PO000186,2024-03-23,P00588,50,S008,122.25,14,6112.5,3,2024,5,Soins de la peau,Beauté Origine,143.9,90,Gaillard S.A.,Berlin,Allemagne,0.64,7,214,Lyon
PO000187,2024-01-20,P00050,50,S012,93.63,10,4681.5,1,2024,5,Soins capillaires,Elixir Haute Beauté,219.02,41,Lucas,Stockholm,Suède,1.0,11,26,Lyon
PO000188,2024-12-08,P00757,50,S029,45.95,5,2297.5,12,2024,6,Accessoires,Aroma Sublime,413.21,42,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,250,Paris
PO000189,2024-07-08,P00959,200,S008,90.62,6,18124.0,7,2024,0,Maquillage,Ligne LumiÃ¨re,488.42,57,Gaillard S.A.,Berlin,Allemagne,0.64,7,46,Paris
PO000190,2024-05-18,P00316,150,S046,126.84,12,19026.0,5,2024,5,Parfums,Luxe eclat,127.73,91,Roche,Rome,Italie,0.54,4,232,Lyon
PO000191,2024-05-26,P00411,75,S029,11.14,14,835.5,5,2024,6,Parfums,Luxe eclat,347.98,17,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,65,Paris
PO000192,2024-12-14,P00499,100,S017,198.47,7,19847.0,12,2024,5,Soins de la peau,Reflet d'or,404.28,67,Bodin,Rome,Italie,0.87,5,30,Paris
PO000193,2024-01-18,P00800,500,S021,279.38,3,139690.0,1,2024,3,Maquillage,Héritage Sensuel,297.63,88,Petitjean Andre SA,Oslo,Norvège,0.88,3,156,Paris
PO000194,2024-12-08,P00884,50,S029,177.52,3,8876.0,12,2024,6,Maquillage,Ligne LumiÃ¨re,353.58,24,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,283,Lyon
PO000195,2024-05-24,P00105,75,S028,21.41,9,1605.75,5,2024,4,Soins de la peau,Elixir Haute Beauté,119.79,31,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,133,Lyon
PO000196,2024-07-08,P00306,75,S012,120.66,8,9049.5,7,2024,0,Soins capillaires,Luxe eclat,485.17,57,Lucas,Stockholm,Suède,1.0,11,85,Paris
PO000197,2024-08-05,P00077,300,S028,247.84,13,74352.0,8,2024,0,Soins de la peau,Maison Pure,329.12,27,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,121,Paris
PO000198,2024-02-17,P00122,50,S046,61.96,5,3098.0,2,2024,5,Soins capillaires,Maison Pure,475.26,10,Roche,Rome,Italie,0.54,4,275,Lyon
PO000199,2024-01-06,P00101,500,S002,192.72,13,96360.0,1,2024,5,Soins capillaires,Luxe eclat,160.71,32,Morvan,Paris,France,0.86,9,83,Paris
PO000200,2024-06-26,P00549,50,S008,134.22,6,6711.0,6,2024,2,Soins de la peau,Ãveil Ãlégant,376.5,55,Gaillard S.A.,Berlin,Allemagne,0.64,7,18,Paris
PO000201,2024-10-19,P00219,25,S029,56.83,8,1420.75,10,2024,5,Soins de la peau,Reflet d'or,358.68,24,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,117,Lyon
PO000202,2024-01-10,P00767,25,S008,127.35,4,3183.75,1,2024,2,Parfums,Secret de Peau,394.65,48,Gaillard S.A.,Berlin,Allemagne,0.64,7,85,Paris
PO000203,2024-01-02,P00371,50,S029,104.61,11,5230.5,1,2024,1,Parfums,Luxe eclat,419.42,72,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,86,Paris
PO000204,2024-03-16,P00406,100,S010,266.37,9,26637.0,3,2024,5,Accessoires,Luxe eclat,31.8,78,Pelletier,Paris,France,0.98,3,203,Lyon
PO000205,2024-06-10,P00211,75,S008,30.16,12,2262.0,6,2024,0,Maquillage,Luxe eclat,352.29,66,Gaillard S.A.,Berlin,Allemagne,0.64,7,117,Marseille
PO000206,2024-04-02,P00244,50,S028,107.86,10,5393.0,4,2024,1,Maquillage,Reflet d'or,171.34,93,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,64,Paris
PO000207,2024-06-21,P00048,75,S048,250.77,14,18807.75,6,2024,4,Accessoires,Essentielle Paris,481.31,41,Lecomte,Amsterdam,Pays-Bas,0.65,4,90,Lyon
PO000208,2024-09-30,P00088,150,S008,110.1,2,16515.0,9,2024,0,Soins de la peau,Essentielle Paris,69.97,98,Gaillard S.A.,Berlin,Allemagne,0.64,7,258,Lyon
PO000209,2024-07-03,P00674,150,S008,144.71,6,21706.5,7,2024,2,Soins capillaires,Ãveil Ãlégant,395.55,34,Gaillard S.A.,Berlin,Allemagne,0.64,7,283,Paris
PO000210,2024-04-11,P00272,100,S028,112.08,3,11208.0,4,2024,3,Soins de la peau,Maison Pure,73.03,33,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,63,Paris
PO000211,2024-04-30,P00720,300,S029,24.22,5,7266.0,4,2024,1,Parfums,Sérum de Lune,23.63,50,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,200,Marseille
PO000212,2024-03-15,P00949,75,S010,99.56,12,7467.0,3,2024,4,Accessoires,Ãveil Ãlégant,219.75,90,Pelletier,Paris,France,0.98,3,94,Paris
PO000213,2024-01-03,P00072,10,S016,271.88,8,2718.8,1,2024,2,Accessoires,Maison Pure,107.33,30,Morel,Stockholm,Suède,0.51,7,199,Paris
PO000214,2024-07-17,P00659,50,S008,134.42,10,6720.999999999999,7,2024,2,Soins de la peau,Ligne LumiÃ¨re,34.59,31,Gaillard S.A.,Berlin,Allemagne,0.64,7,61,Lyon
PO000215,2024-10-12,P00770,50,S028,135.54,9,6777.0,10,2024,5,Soins de la peau,Sérum de Lune,223.39,38,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,68,Lyon
PO000216,2024-04-24,P00066,75,S046,289.78,4,21733.5,4,2024,2,Soins capillaires,Luxe eclat,237.58,93,Roche,Rome,Italie,0.54,4,76,Paris
PO000217,2024-12-22,P00164,200,S028,299.96,4,59991.99999999999,12,2024,6,Soins de la peau,Reflet d'or,374.26,30,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,236,Lyon
PO000218,2024-04-17,P00963,150,S029,280.09,7,42013.49999999999,4,2024,2,Parfums,Beauté Origine,72.67,84,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,112,Paris
PO000219,2024-09-18,P00052,25,S028,183.88,7,4597.0,9,2024,2,Soins capillaires,Maison Pure,498.5,20,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,104,Paris
PO000220,2024-03-25,P00636,75,S029,202.26,8,15169.5,3,2024,0,Soins de la peau,Cosmétika,267.49,56,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,214,Paris
PO000221,2024-04-13,P00985,100,S027,227.58,4,22758.0,4,2024,5,Maquillage,Soin Absolu,38.44,54,Rodrigues Payet S.A.R.L.,Berlin,Allemagne,0.54,10,218,Paris
PO000222,2024-10-26,P00128,500,S010,15.45,3,7725.0,10,2024,5,Soins capillaires,Essentielle Paris,403.93,98,Pelletier,Paris,France,0.98,3,285,Lyon
PO000223,2024-08-02,P00820,10,S018,202.64,2,2026.4,8,2024,4,Soins capillaires,Sérum de Lune,341.35,76,Guérin,Copenhague,Danemark,0.92,11,207,Lyon
PO000224,2024-06-18,P00430,75,S028,219.94,9,16495.5,6,2024,1,Soins capillaires,Elixir Haute Beauté,326.49,89,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,12,Marseille
PO000225,2024-11-27,P00621,500,S008,170.38,3,85190.0,11,2024,2,Accessoires,Aura Cristal,38.88,29,Gaillard S.A.,Berlin,Allemagne,0.64,7,290,Paris
PO000226,2024-01-23,P00766,500,S028,263.61,12,131805.0,1,2024,1,Soins capillaires,Déesse Cosmétique,133.7,50,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,269,Marseille
PO000227,2024-04-03,P00533,50,S012,235.43,10,11771.5,4,2024,2,Parfums,Ãpure d'Azur,336.18,72,Lucas,Stockholm,Suède,1.0,11,217,Paris
PO000228,2024-06-29,P00377,10,S028,268.02,6,2680.2,6,2024,5,Soins capillaires,Maison Pure,323.27,29,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,0,Lyon
PO000229,2024-05-30,P00692,75,S008,280.08,3,21006.0,5,2024,3,Accessoires,Secret de Peau,353.82,58,Gaillard S.A.,Berlin,Allemagne,0.64,7,209,Lyon
PO000230,2024-08-03,P00878,200,S028,150.6,10,30120.0,8,2024,5,Parfums,Silhouette Paris,406.84,55,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,48,Paris
PO000231,2024-10-31,P00472,50,S010,178.43,4,8921.5,10,2024,3,Accessoires,Maison Pure,250.37,92,Pelletier,Paris,France,0.98,3,113,Lyon
PO000232,2024-09-22,P00010,300,S028,63.98,13,19194.0,9,2024,6,Accessoires,Elixir Haute Beauté,373.49,67,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,108,Paris
PO000233,2024-11-29,P00499,50,S010,217.83,12,10891.5,11,2024,4,Soins de la peau,Reflet d'or,404.28,67,Pelletier,Paris,France,0.98,3,30,Paris
PO000234,2024-11-12,P00071,100,S012,146.1,8,14610.0,11,2024,1,Soins de la peau,Luxe eclat,94.52,55,Lucas,Stockholm,Suède,1.0,11,81,Lyon
PO000235,2024-05-18,P00366,100,S028,188.17,6,18817.0,5,2024,5,Accessoires,Luxe eclat,81.86,47,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,210,Marseille
PO000236,2024-11-06,P00924,50,S022,201.26,12,10063.0,11,2024,2,Accessoires,Ãveil Ãlégant,134.81,22,Langlois Vallée SA,Dublin,Irlande,0.88,9,10,Paris
PO000237,2024-02-16,P00191,50,S008,84.24,11,4212.0,2,2024,4,Parfums,Luxe eclat,350.43,28,Gaillard S.A.,Berlin,Allemagne,0.64,7,266,Marseille
PO000238,2024-05-23,P00202,75,S029,278.12,13,20859.0,5,2024,3,Maquillage,Maison Pure,85.67,28,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,239,Lyon
PO000239,2024-04-23,P00985,150,S002,57.3,3,8595.0,4,2024,1,Maquillage,Soin Absolu,38.44,54,Morvan,Paris,France,0.86,9,218,Paris
PO000240,2024-04-05,P00789,25,S029,242.12,7,6053.0,4,2024,4,Soins de la peau,Orchidée Noire,494.14,12,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,269,Paris
PO000241,2024-06-27,P00600,100,S028,293.04,4,29304.000000000004,6,2024,3,Accessoires,Héritage Sensuel,417.86,50,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,252,Lyon
PO000242,2024-01-26,P00936,100,S029,18.38,2,1838.0,1,2024,4,Soins de la peau,Cosmétika,319.47,14,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,8,Paris
PO000243,2024-03-15,P00579,75,S008,81.09,14,6081.75,3,2024,4,Parfums,Natura Solaire,138.67,82,Gaillard S.A.,Berlin,Allemagne,0.64,7,131,Paris
PO000244,2024-02-02,P00717,300,S048,247.85,14,74355.0,2,2024,4,Parfums,Secret de Peau,478.65,68,Lecomte,Amsterdam,Pays-Bas,0.65,4,276,Marseille
PO000245,2024-01-25,P00558,100,S048,40.26,9,4026.0,1,2024,3,Accessoires,Ãpure d'Azur,368.12,93,Lecomte,Amsterdam,Pays-Bas,0.65,4,80,Paris
PO000246,2024-12-06,P00155,100,S028,48.65,2,4865.0,12,2024,4,Maquillage,Elixir Haute Beauté,308.25,13,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,117,Lyon
PO000247,2024-05-20,P00632,75,S028,109.39,11,8204.25,5,2024,0,Soins de la peau,Aroma Sublime,476.87,74,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,258,Paris
PO000248,2024-01-14,P00403,100,S029,11.82,4,1182.0,1,2024,6,Soins de la peau,Essentielle Paris,379.83,59,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,138,Paris
PO000249,2024-05-25,P00395,25,S028,91.89,2,2297.25,5,2024,5,Accessoires,Elixir Haute Beauté,52.33,81,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,36,Lyon
PO000250,2024-05-27,P00468,200,S029,280.59,13,56117.99999999999,5,2024,0,Maquillage,Essentielle Paris,238.51,70,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,5,Paris
PO000251,2024-07-18,P00387,10,S010,212.52,14,2125.2000000000003,7,2024,3,Parfums,Maison Pure,323.66,49,Pelletier,Paris,France,0.98,3,297,Paris
PO000252,2024-06-13,P00041,100,S010,246.91,11,24691.0,6,2024,3,Soins capillaires,Luxe eclat,459.13,19,Pelletier,Paris,France,0.98,3,239,Paris
PO000253,2024-10-19,P00151,100,S029,87.15,5,8715.0,10,2024,5,Soins de la peau,Luxe eclat,85.71,79,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,207,Paris
PO000254,2024-06-20,P00520,25,S046,183.61,14,4590.25,6,2024,3,Maquillage,Sérum de Lune,328.92,82,Roche,Rome,Italie,0.54,4,133,Lyon
PO000255,2024-08-20,P00956,10,S029,240.43,8,2404.3,8,2024,1,Soins de la peau,Maison Vitalis,123.3,26,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,133,Paris
PO000256,2024-03-28,P00985,25,S029,199.91,8,4997.75,3,2024,3,Maquillage,Soin Absolu,38.44,54,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,218,Paris
PO000257,2024-11-25,P00558,50,S002,182.85,12,9142.5,11,2024,0,Accessoires,Ãpure d'Azur,368.12,93,Morvan,Paris,France,0.86,9,80,Paris
PO000258,2024-07-18,P00997,200,S008,278.35,11,55670.00000000001,7,2024,3,Soins de la peau,Infusion Précieuse,265.87,70,Gaillard S.A.,Berlin,Allemagne,0.64,7,221,Marseille
PO000259,2024-10-04,P00873,200,S012,90.05,3,18010.0,10,2024,4,Soins de la peau,Velours Naturel,75.86,84,Lucas,Stockholm,Suède,1.0,11,283,Paris
PO000260,2024-09-05,P00327,10,S029,54.9,13,549.0,9,2024,3,Maquillage,Maison Pure,433.82,21,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,21,Paris
PO000261,2024-12-17,P00470,50,S029,105.74,10,5287.0,12,2024,1,Soins capillaires,Elixir Haute Beauté,54.77,59,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,231,Paris
PO000262,2024-09-05,P00010,200,S029,105.78,2,21156.0,9,2024,3,Accessoires,Elixir Haute Beauté,373.49,67,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,108,Paris
PO000263,2024-01-15,P00064,25,S029,146.49,2,3662.25,1,2024,0,Parfums,Reflet d'or,51.54,31,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,218,Lyon
PO000264,2024-06-25,P00016,500,S010,239.56,9,119780.0,6,2024,1,Parfums,Luxe eclat,422.67,16,Pelletier,Paris,France,0.98,3,239,Lyon
PO000265,2024-10-13,P00905,50,S028,26.98,7,1349.0,10,2024,6,Soins capillaires,Les Essences Rares,483.59,22,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,27,Paris
PO000266,2024-06-21,P00030,100,S028,293.54,14,29354.000000000004,6,2024,4,Soins capillaires,Elixir Haute Beauté,461.53,75,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,149,Marseille
PO000267,2024-09-24,P00460,50,S046,265.01,4,13250.5,9,2024,1,Maquillage,Elixir Haute Beauté,226.55,34,Roche,Rome,Italie,0.54,4,156,Lyon
PO000268,2024-06-13,P00524,25,S028,66.52,2,1663.0,6,2024,3,Maquillage,Ãveil Ãlégant,48.97,96,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,71,Paris
PO000269,2024-04-03,P00157,50,S029,180.47,9,9023.5,4,2024,2,Soins capillaires,Maison Pure,104.18,29,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,57,Paris
PO000270,2024-07-06,P00610,100,S028,234.8,9,23480.0,7,2024,5,Soins de la peau,Soin Absolu,247.82,57,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,243,Paris
PO000271,2024-06-05,P00396,50,S002,180.27,6,9013.5,6,2024,2,Accessoires,Luxe eclat,299.44,53,Morvan,Paris,France,0.86,9,123,Paris
PO000272,2024-01-26,P00015,100,S029,266.3,10,26630.0,1,2024,4,Soins capillaires,Elixir Haute Beauté,492.72,92,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,261,Paris
PO000273,2024-07-10,P00997,25,S008,233.93,2,5848.25,7,2024,2,Soins de la peau,Infusion Précieuse,265.87,70,Gaillard S.A.,Berlin,Allemagne,0.64,7,221,Marseille
PO000274,2024-03-31,P00587,50,S029,231.97,5,11598.5,3,2024,6,Soins capillaires,Jardin dâIvoire,485.32,49,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,251,Lyon
PO000275,2024-06-21,P00301,75,S028,13.11,13,983.25,6,2024,4,Accessoires,Luxe eclat,125.83,41,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,71,Paris
PO000276,2024-09-19,P00214,50,S002,145.15,6,7257.5,9,2024,3,Parfums,Reflet d'or,254.92,26,Morvan,Paris,France,0.86,9,192,Paris
PO000277,2024-07-12,P00226,25,S048,67.39,7,1684.75,7,2024,4,Soins de la peau,Luxe eclat,162.73,25,Lecomte,Amsterdam,Pays-Bas,0.65,4,144,Paris
PO000278,2024-06-01,P00207,75,S008,290.24,7,21768.0,6,2024,5,Accessoires,Maison Pure,439.01,27,Gaillard S.A.,Berlin,Allemagne,0.64,7,46,Marseille
PO000279,2024-01-30,P00822,100,S007,183.2,8,18320.0,1,2024,1,Soins capillaires,Infusion Précieuse,337.68,37,Carlier,Prague,République tchèque,0.9,9,273,Marseille
PO000280,2024-04-24,P00840,300,S029,95.32,4,28596.0,4,2024,2,Maquillage,LâAtelier du Teint,132.63,77,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,53,Paris
PO000281,2024-10-15,P00953,150,S046,38.29,13,5743.5,10,2024,1,Soins capillaires,Silhouette Paris,384.94,55,Roche,Rome,Italie,0.54,4,145,Paris
PO000282,2024-11-29,P00030,25,S029,21.8,2,545.0,11,2024,4,Soins capillaires,Elixir Haute Beauté,461.53,75,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,149,Marseille
PO000283,2024-06-28,P00307,50,S008,191.79,7,9589.5,6,2024,4,Soins de la peau,Maison Pure,444.22,80,Gaillard S.A.,Berlin,Allemagne,0.64,7,156,Lyon
PO000284,2024-06-09,P00732,10,S008,168.14,5,1681.4,6,2024,6,Accessoires,Aroma Sublime,167.5,28,Gaillard S.A.,Berlin,Allemagne,0.64,7,5,Paris
PO000285,2024-12-21,P00390,25,S029,148.02,4,3700.500000000001,12,2024,5,Parfums,Elixir Haute Beauté,469.87,35,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,126,Paris
PO000286,2024-09-02,P00232,50,S028,218.41,4,10920.5,9,2024,0,Soins de la peau,Maison Pure,425.38,86,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,62,Paris
PO000287,2024-01-13,P00428,25,S029,149.41,11,3735.25,1,2024,5,Accessoires,Essentielle Paris,472.94,11,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,92,Marseille
PO000288,2024-06-01,P00369,25,S028,226.57,10,5664.25,6,2024,5,Soins capillaires,Reflet d'or,97.16,19,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,167,Paris
PO000289,2024-01-21,P00427,25,S028,97.49,6,2437.25,1,2024,6,Soins de la peau,Maison Pure,227.52,21,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,255,Paris
PO000290,2024-03-01,P00375,50,S032,97.53,4,4876.5,3,2024,4,Soins de la peau,Elixir Haute Beauté,316.12,16,Munoz SA,Dublin,Irlande,0.53,4,192,Paris
PO000291,2024-01-16,P00051,25,S029,66.95,14,1673.75,1,2024,1,Soins capillaires,Luxe eclat,60.97,41,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,4,Marseille
PO000292,2024-11-15,P00925,50,S022,83.22,9,4161.0,11,2024,4,Maquillage,Héritage Sensuel,88.28,20,Langlois Vallée SA,Dublin,Irlande,0.88,9,189,Marseille
PO000293,2024-11-29,P00436,100,S002,44.65,13,4465.0,11,2024,4,Soins capillaires,Luxe eclat,130.38,10,Morvan,Paris,France,0.86,9,79,Paris
