id_achat,date_achat,id_produit,quantité,id_fournisseur,prix_unitaire,délai_livraison_jours,montant_total,mois,année,jour_semaine
PO000353,2024-12-26,P00883,200,S012,269.05,12,53810.0,12,2024,3
PO000354,2024-11-16,P00463,75,S008,105.34,9,7900.5,11,2024,5
PO000355,2024-09-30,P00848,25,S028,15.29,12,382.25,9,2024,0
PO000356,2024-06-27,P00093,25,S027,267.74,2,6693.5,6,2024,3
PO000357,2024-09-07,P00141,150,S029,288.79,4,43318.5,9,2024,5
PO000358,2024-02-20,P00381,10,S029,236.76,11,2367.6,2,2024,1
PO000359,2024-12-09,P00015,100,S028,31.3,5,3130.0,12,2024,0
PO000360,2024-08-09,P00913,100,S028,81.11,2,8111.0,8,2024,4
PO000361,2024-03-30,P00601,25,S028,148.47,2,3711.75,3,2024,5
PO000362,2024-05-17,P00300,100,S046,104.56,10,10456.0,5,2024,4
PO000363,2024-07-09,P00093,100,S029,129.97,10,12997.0,7,2024,1
PO000364,2024-06-06,P00322,50,S010,233.37,14,11668.5,6,2024,3
PO000365,2024-06-30,P00685,75,S029,109.86,5,8239.5,6,2024,6
PO000366,2024-12-22,P00481,150,S028,184.98,4,27747.0,12,2024,6
PO000367,2024-09-23,P00836,75,S008,299.83,5,22487.25,9,2024,0
PO000368,2024-06-15,P00912,100,S029,292.99,4,29299.0,6,2024,5
PO000369,2024-07-31,P00097,50,S019,72.0,10,3600.0,7,2024,2
PO000370,2024-11-23,P00757,25,S046,71.3,12,1782.5,11,2024,5
PO000371,2024-05-27,P00642,500,S029,182.45,8,91225.0,5,2024,0
PO000372,2024-06-09,P00944,75,S049,111.05,2,8328.75,6,2024,6
PO000373,2024-02-28,P00406,50,S010,35.25,14,1762.5,2,2024,2
PO000374,2024-02-18,P00361,100,S034,42.44,12,4244.0,2,2024,6
PO000375,2024-05-30,P00752,100,S008,209.8,7,20980.0,5,2024,3
PO000376,2024-11-28,P00761,25,S008,161.67,8,4041.7499999999995,11,2024,3
PO000377,2024-11-12,P00074,200,S008,48.36,4,9672.0,11,2024,1
PO000378,2024-08-28,P00643,10,S029,68.75,10,687.5,8,2024,2
PO000379,2024-03-08,P00560,100,S029,251.23,3,25123.0,3,2024,4
PO000380,2024-09-21,P00705,75,S028,281.11,6,21083.25,9,2024,5
PO000381,2024-12-04,P00946,50,S028,32.38,7,1619.0000000000002,12,2024,2
PO000382,2024-03-01,P00282,150,S008,126.4,14,18960.0,3,2024,4
PO000383,2024-12-02,P00066,100,S008,98.55,12,9855.0,12,2024,0
PO000384,2024-03-30,P00216,150,S002,154.68,8,23202.0,3,2024,5
PO000385,2024-09-02,P00784,50,S008,216.72,2,10836.0,9,2024,0
PO000386,2024-07-12,P00838,300,S008,215.28,14,64584.0,7,2024,4
PO000387,2024-08-05,P00047,50,S028,189.75,10,9487.5,8,2024,0
PO000388,2024-10-07,P00428,75,S044,202.29,9,15171.75,10,2024,0
PO000389,2024-11-08,P00215,300,S018,11.68,4,3504.0,11,2024,4
PO000390,2024-09-11,P00720,10,S029,54.43,10,544.3,9,2024,2
PO000391,2024-05-10,P00092,25,S028,172.12,9,4303.0,5,2024,4
PO000392,2024-10-25,P00037,500,S029,20.63,11,10315.0,10,2024,4
PO000393,2024-12-25,P00865,500,S028,290.39,3,145195.0,12,2024,2
PO000394,2024-04-12,P00274,150,S029,107.69,12,16153.5,4,2024,4
PO000395,2024-05-16,P00571,75,S008,42.62,12,3196.5,5,2024,3
PO000396,2024-08-08,P00810,75,S029,42.21,6,3165.75,8,2024,3
PO000397,2024-12-02,P00144,50,S002,147.34,6,7367.0,12,2024,0
PO000398,2024-07-16,P00463,50,S008,127.75,12,6387.5,7,2024,1
PO000399,2024-12-01,P00339,50,S028,133.1,3,6655.0,12,2024,6
PO000400,2024-01-14,P00393,10,S029,172.71,5,1727.1000000000001,1,2024,6
PO000401,2024-03-13,P00170,75,S008,156.85,11,11763.75,3,2024,2
PO000402,2024-03-02,P00534,75,S008,240.61,11,18045.75,3,2024,5
PO000403,2024-05-05,P00355,100,S008,26.33,13,2633.0,5,2024,6
PO000404,2024-02-20,P00322,75,S002,92.24,3,6918.0,2,2024,1
PO000405,2024-02-02,P00910,200,S029,13.16,4,2632.0,2,2024,4
PO000406,2024-01-11,P00645,50,S042,119.19,12,5959.5,1,2024,3
PO000407,2024-07-07,P00405,50,S045,278.45,2,13922.5,7,2024,6
PO000408,2024-04-09,P00335,75,S011,227.61,13,17070.75,4,2024,1
PO000409,2024-06-11,P00879,25,S008,260.01,12,6500.25,6,2024,1
PO000410,2024-10-14,P00121,50,S048,201.58,7,10079.0,10,2024,0
PO000411,2024-10-14,P00905,100,S028,32.1,12,3210.0,10,2024,0
PO000412,2024-01-10,P00505,50,S028,130.66,4,6533.0,1,2024,2
PO000413,2024-12-20,P00419,200,S028,78.48,12,15696.0,12,2024,4
PO000414,2024-01-24,P00125,100,S035,72.24,9,7223.999999999999,1,2024,2
PO000415,2024-04-11,P00706,25,S029,288.24,4,7206.0,4,2024,3
PO000416,2024-07-25,P00570,75,S048,163.08,6,12231.000000000002,7,2024,3
PO000417,2024-06-16,P00610,150,S028,227.99,12,34198.5,6,2024,6
PO000418,2024-07-04,P00322,100,S010,299.62,7,29962.0,7,2024,3
PO000419,2024-08-28,P00103,200,S028,182.53,9,36506.0,8,2024,2
PO000420,2024-06-19,P00247,100,S012,125.16,14,12516.0,6,2024,2
PO000421,2024-08-20,P00538,10,S032,265.57,11,2655.7,8,2024,1
PO000422,2024-11-21,P00182,25,S028,229.82,8,5745.5,11,2024,3
PO000423,2024-05-16,P00931,100,S029,224.12,6,22412.0,5,2024,3
PO000424,2024-01-31,P00174,25,S028,257.89,9,6447.25,1,2024,2
PO000425,2024-08-04,P00957,75,S010,105.05,5,7878.75,8,2024,6
PO000426,2024-04-08,P00741,150,S029,14.25,5,2137.5,4,2024,0
PO000427,2024-05-09,P00886,75,S048,236.18,12,17713.5,5,2024,3
PO000428,2024-09-27,P00184,50,S008,181.68,3,9084.0,9,2024,4
PO000429,2024-04-18,P00875,100,S028,165.12,11,16512.0,4,2024,3
PO000430,2024-10-02,P00224,25,S008,58.17,3,1454.25,10,2024,2
PO000431,2024-12-27,P00142,100,S029,181.43,13,18143.0,12,2024,4
PO000432,2024-04-03,P00611,100,S045,82.4,6,8240.0,4,2024,2
PO000433,2024-10-16,P00689,75,S037,216.02,7,16201.5,10,2024,2
PO000434,2024-12-11,P00540,50,S008,43.98,12,2199.0,12,2024,2
PO000435,2024-07-31,P00823,150,S028,232.34,9,34851.0,7,2024,2
PO000436,2024-08-19,P00616,75,S029,276.63,8,20747.25,8,2024,0
PO000437,2024-03-17,P00499,10,S029,35.7,3,357.0,3,2024,6
PO000438,2024-10-26,P00961,200,S008,185.76,3,37152.0,10,2024,5
PO000439,2024-05-17,P00582,150,S046,183.02,7,27453.0,5,2024,4
PO000440,2024-06-06,P00626,75,S012,44.03,10,3302.25,6,2024,3
PO000441,2024-07-12,P00821,50,S046,252.02,2,12601.0,7,2024,4
PO000442,2024-01-26,P00765,300,S005,201.38,8,60414.0,1,2024,4
PO000443,2024-08-24,P00312,150,S020,242.39,13,36358.5,8,2024,5
PO000444,2024-03-22,P00073,75,S028,16.45,3,1233.75,3,2024,4
PO000445,2024-02-28,P00750,100,S008,233.29,3,23329.0,2,2024,2
PO000446,2024-12-02,P00662,50,S008,295.76,9,14788.0,12,2024,0
PO000447,2024-09-30,P00970,25,S048,273.53,9,6838.249999999999,9,2024,0
PO000448,2024-10-13,P00939,50,S001,186.99,11,9349.5,10,2024,6
PO000449,2024-07-07,P00933,50,S029,21.51,6,1075.5,7,2024,6
PO000450,2024-03-21,P00685,100,S008,77.91,4,7791.0,3,2024,3
PO000451,2024-03-07,P00266,25,S012,137.72,4,3443.0,3,2024,3
PO000452,2024-06-03,P00741,150,S048,228.22,6,34233.0,6,2024,0
PO000453,2024-05-30,P00589,75,S002,218.5,2,16387.5,5,2024,3
PO000454,2024-04-27,P00582,50,S028,127.03,9,6351.5,4,2024,5
PO000455,2024-01-23,P00504,50,S022,253.74,6,12687.0,1,2024,1
PO000456,2024-05-24,P00098,75,S028,28.34,11,2125.5,5,2024,4
PO000457,2024-02-20,P00055,50,S028,276.14,4,13807.0,2,2024,1
PO000458,2024-03-26,P00453,50,S012,134.58,9,6729.000000000001,3,2024,1
PO000459,2024-06-21,P00319,100,S028,149.77,3,14977.000000000002,6,2024,4
PO000460,2024-08-08,P00546,100,S022,52.71,3,5271.0,8,2024,3
PO000461,2024-09-01,P00784,100,S002,299.0,2,29900.0,9,2024,6
PO000462,2024-10-14,P00916,100,S028,127.73,13,12773.0,10,2024,0
PO000463,2024-07-26,P00725,150,S015,39.07,4,5860.5,7,2024,4
PO000464,2024-02-19,P00825,25,S029,124.19,5,3104.75,2,2024,0
PO000465,2024-02-24,P00564,500,S029,125.82,7,62910.0,2,2024,5
PO000466,2024-06-15,P00268,75,S008,154.16,12,11562.0,6,2024,5
PO000467,2024-03-03,P00187,100,S008,118.88,2,11888.0,3,2024,6
PO000468,2024-02-12,P00563,100,S008,55.92,9,5592.0,2,2024,0
PO000469,2024-12-17,P00686,75,S028,122.6,5,9195.0,12,2024,1
PO000470,2024-05-28,P00117,500,S028,232.87,2,116435.0,5,2024,1
PO000471,2024-11-04,P00737,25,S010,209.05,5,5226.25,11,2024,0
PO000472,2024-02-19,P00890,50,S008,124.06,12,6203.0,2,2024,0
PO000473,2024-08-09,P00933,25,S029,106.9,13,2672.5,8,2024,4
PO000474,2024-03-12,P00674,25,S042,284.98,5,7124.5,3,2024,1
PO000475,2024-07-05,P00778,100,S010,121.06,6,12106.0,7,2024,4
PO000476,2024-11-09,P00775,10,S028,222.15,5,2221.5,11,2024,5
PO000477,2024-07-16,P00548,200,S029,103.12,12,20624.0,7,2024,1
PO000478,2024-09-05,P00929,100,S028,190.15,5,19015.0,9,2024,3
PO000479,2024-05-25,P00594,50,S012,34.74,2,1737.0,5,2024,5
PO000480,2024-12-29,P00679,50,S008,166.87,9,8343.5,12,2024,6
PO000481,2024-08-17,P00875,25,S028,229.87,2,5746.75,8,2024,5
PO000482,2024-07-16,P00360,300,S028,10.5,5,3150.0,7,2024,1
PO000483,2024-03-31,P00744,100,S028,264.65,2,26464.999999999996,3,2024,6
PO000484,2024-05-30,P00377,50,S046,152.76,3,7638.0,5,2024,3
PO000485,2024-03-20,P00794,10,S008,244.56,8,2445.6,3,2024,2
PO000486,2024-09-09,P00905,50,S008,234.71,3,11735.5,9,2024,0
PO000487,2024-09-18,P00582,25,S029,20.71,9,517.75,9,2024,2
PO000488,2024-09-03,P00132,150,S028,88.59,13,13288.5,9,2024,1
PO000489,2024-08-10,P00440,100,S008,76.71,5,7670.999999999999,8,2024,5
PO000490,2024-02-29,P00092,75,S048,75.83,11,5687.25,2,2024,3
PO000491,2024-11-10,P00429,200,S012,50.94,2,10188.0,11,2024,6
PO000492,2024-05-28,P00742,25,S012,100.28,8,2507.0,5,2024,1
PO000493,2024-03-28,P00280,75,S008,157.2,3,11790.0,3,2024,3
PO000494,2024-05-18,P00310,100,S008,119.55,5,11955.0,5,2024,5
PO000495,2024-12-05,P00001,10,S004,31.79,5,317.9,12,2024,3
PO000496,2024-06-02,P00181,50,S046,175.82,13,8791.0,6,2024,6
PO000497,2024-05-03,P00331,75,S028,34.98,2,2623.4999999999995,5,2024,4
PO000498,2024-03-20,P00403,50,S010,82.92,13,4146.0,3,2024,2
PO000499,2024-06-09,P00670,75,S048,101.98,3,7648.5,6,2024,6
PO000500,2024-08-24,P00514,100,S008,149.58,2,14958.000000000002,8,2024,5
PO000501,2024-06-21,P00515,50,S002,219.78,4,10989.0,6,2024,4
PO000502,2024-03-29,P00553,25,S029,155.33,3,3883.2500000000005,3,2024,4
PO000503,2024-09-20,P00750,25,S008,20.98,3,524.5,9,2024,4
PO000504,2024-10-21,P00809,75,S029,175.11,13,13133.250000000002,10,2024,0
PO000505,2024-11-28,P00004,25,S029,171.21,10,4280.25,11,2024,3
PO000506,2024-02-10,P00970,200,S016,94.0,6,18800.0,2,2024,5
PO000507,2024-05-16,P00211,150,S024,291.7,11,43755.0,5,2024,3
PO000508,2024-09-27,P00875,50,S008,134.15,7,6707.5,9,2024,4
PO000509,2024-01-21,P00998,150,S028,85.83,6,12874.5,1,2024,6
PO000510,2024-02-09,P00619,75,S008,129.66,8,9724.5,2,2024,4
PO000511,2024-04-03,P00769,25,S010,211.65,5,5291.25,4,2024,2
PO000512,2024-06-11,P00357,100,S028,247.41,4,24741.0,6,2024,1
PO000513,2024-03-24,P00533,100,S002,106.07,11,10607.0,3,2024,6
PO000514,2024-12-01,P00827,10,S048,48.18,4,481.8,12,2024,6
PO000515,2024-04-25,P00677,50,S044,143.41,5,7170.5,4,2024,3
PO000516,2024-09-24,P00537,10,S028,163.6,8,1636.0,9,2024,1
PO000517,2024-06-26,P00983,50,S031,254.86,3,12743.0,6,2024,2
PO000518,2024-04-08,P00782,50,S008,77.66,3,3883.0,4,2024,0
PO000519,2024-08-04,P00857,100,S008,110.3,10,11030.0,8,2024,6
PO000520,2024-10-17,P00684,25,S008,154.0,6,3850.0,10,2024,3
PO000521,2024-08-30,P00146,10,S008,270.14,3,2701.3999999999996,8,2024,4
PO000522,2024-08-21,P00422,50,S002,229.59,12,11479.5,8,2024,2
PO000523,2024-01-12,P00699,150,S002,87.22,4,13083.0,1,2024,4
PO000524,2024-04-16,P00825,50,S017,227.21,6,11360.5,4,2024,1
PO000525,2024-06-24,P00883,50,S029,128.72,4,6436.0,6,2024,0
PO000526,2024-07-21,P00718,75,S008,242.26,2,18169.5,7,2024,6
PO000527,2024-10-07,P00219,150,S006,76.7,7,11505.0,10,2024,0
PO000528,2024-12-15,P00556,75,S002,272.18,6,20413.5,12,2024,6
PO000529,2024-12-22,P00482,10,S024,26.3,8,263.0,12,2024,6
PO000530,2024-03-07,P00481,25,S012,237.7,6,5942.5,3,2024,3
PO000531,2024-10-21,P00564,25,S029,105.57,12,2639.25,10,2024,0
PO000532,2024-10-04,P00780,75,S044,241.58,5,18118.5,10,2024,4
PO000533,2024-06-08,P00888,10,S029,52.04,8,520.4,6,2024,5
PO000534,2024-11-10,P00899,50,S036,78.03,6,3901.5,11,2024,6
PO000535,2024-02-13,P00951,100,S042,112.99,9,11299.0,2,2024,1
PO000536,2024-08-01,P00346,50,S028,258.55,3,12927.5,8,2024,3
PO000537,2024-10-08,P00131,100,S044,55.0,8,5500.0,10,2024,1
PO000538,2024-06-22,P00382,50,S028,31.09,10,1554.5,6,2024,5
PO000539,2024-09-12,P00945,500,S046,229.01,12,114505.0,9,2024,3
PO000540,2024-11-11,P00742,300,S034,148.3,14,44490.0,11,2024,0
PO000541,2024-08-14,P00647,150,S046,35.98,6,5396.999999999999,8,2024,2
PO000542,2024-09-24,P00557,300,S008,47.35,2,14205.0,9,2024,1
PO000543,2024-02-01,P00974,25,S041,181.62,3,4540.5,2,2024,3
PO000544,2024-01-16,P00031,150,S029,10.61,13,1591.5,1,2024,1
PO000545,2024-10-04,P00481,50,S029,158.09,7,7904.5,10,2024,4
PO000546,2024-07-31,P00807,100,S002,40.64,9,4064.0,7,2024,2
PO000547,2024-05-28,P00989,50,S029,151.29,12,7564.5,5,2024,1
PO000548,2024-04-01,P00612,50,S010,132.75,9,6637.5,4,2024,0
PO000549,2024-07-23,P00738,300,S029,179.05,4,53715.0,7,2024,1
PO000550,2024-02-19,P00966,25,S008,123.98,5,3099.5,2,2024,0
PO000551,2024-11-16,P00679,150,S046,123.08,11,18462.0,11,2024,5
PO000552,2024-10-05,P00085,100,S029,56.6,9,5660.0,10,2024,5
PO000553,2024-12-14,P00178,50,S008,24.08,8,1204.0,12,2024,5
PO000554,2024-09-04,P00468,75,S029,118.05,14,8853.75,9,2024,2
PO000555,2024-05-27,P00282,25,S008,216.3,7,5407.5,5,2024,0
PO000556,2024-03-23,P00431,300,S037,204.4,5,61320.0,3,2024,5
PO000557,2024-11-11,P00445,300,S008,121.67,10,36501.0,11,2024,0
PO000558,2024-05-01,P00504,100,S036,290.78,9,29077.999999999996,5,2024,2
PO000559,2024-01-22,P00378,150,S008,97.09,4,14563.5,1,2024,0
PO000560,2024-05-18,P00870,10,S008,237.97,3,2379.7,5,2024,5
PO000561,2024-10-27,P00791,50,S029,298.97,3,14948.500000000002,10,2024,6
PO000562,2024-04-08,P00556,50,S028,162.12,8,8106.0,4,2024,0
PO000563,2024-10-13,P00333,75,S029,283.31,2,21248.25,10,2024,6
PO000564,2024-03-12,P00174,25,S029,136.45,13,3411.2499999999995,3,2024,1
PO000565,2024-12-13,P00985,75,S008,77.92,7,5844.0,12,2024,4
PO000566,2024-04-30,P00565,100,S008,47.29,14,4729.0,4,2024,1
PO000567,2024-05-15,P00066,25,S002,13.65,13,341.25,5,2024,2
PO000568,2024-11-25,P00828,25,S048,202.51,8,5062.75,11,2024,0
PO000569,2024-12-07,P00843,10,S048,120.09,5,1200.9,12,2024,5
PO000570,2024-03-21,P00811,150,S008,50.92,9,7638.0,3,2024,3
PO000571,2024-09-21,P00797,50,S038,214.41,13,10720.5,9,2024,5
PO000572,2024-05-07,P00673,25,S008,186.33,14,4658.25,5,2024,1
PO000573,2024-09-21,P00603,150,S008,249.55,5,37432.5,9,2024,5
PO000574,2024-11-13,P00999,25,S029,242.37,9,6059.25,11,2024,2
PO000575,2024-01-01,P00390,50,S028,78.43,11,3921.5000000000005,1,2024,0
PO000576,2024-03-22,P00958,100,S028,85.35,2,8535.0,3,2024,4
PO000577,2024-11-16,P00240,75,S046,239.56,7,17967.0,11,2024,5
PO000578,2024-06-20,P00900,75,S002,32.02,6,2401.5000000000005,6,2024,3
PO000579,2024-02-17,P00383,25,S002,298.83,13,7470.75,2,2024,5
PO000580,2024-06-14,P00583,25,S038,83.96,14,2099.0,6,2024,4
PO000581,2024-06-09,P00474,75,S048,57.15,12,4286.25,6,2024,6
PO000582,2024-10-26,P00218,10,S001,292.15,14,2921.5,10,2024,5
PO000583,2024-06-10,P00750,200,S028,75.04,4,15008.000000000002,6,2024,0
PO000584,2024-07-21,P00360,50,S028,199.85,13,9992.5,7,2024,6
PO000585,2024-05-16,P00189,50,S029,60.98,8,3049.0,5,2024,3
PO000586,2024-08-31,P00597,50,S028,273.25,9,13662.5,8,2024,5
PO000587,2024-11-07,P00911,200,S008,292.17,5,58434.0,11,2024,3
PO000588,2024-07-22,P00298,100,S010,161.88,3,16188.0,7,2024,0
PO000589,2024-01-21,P00646,50,S019,212.09,8,10604.5,1,2024,6
PO000590,2024-10-07,P00085,75,S029,264.79,12,19859.25,10,2024,0
PO000591,2024-07-02,P00448,50,S029,194.82,3,9741.0,7,2024,1
PO000592,2024-02-10,P00226,75,S029,266.54,5,19990.5,2,2024,5
PO000593,2024-10-21,P00649,50,S012,187.01,9,9350.5,10,2024,0
PO000594,2024-01-20,P00296,50,S042,57.02,11,2851.0,1,2024,5
PO000595,2024-03-17,P00574,50,S028,90.11,12,4505.5,3,2024,6
PO000596,2024-04-01,P00414,10,S028,148.36,9,1483.6000000000001,4,2024,0
PO000597,2024-10-18,P00405,10,S045,133.31,12,1333.1,10,2024,4
PO000598,2024-12-20,P00190,25,S002,158.51,5,3962.75,12,2024,4
PO000599,2024-02-27,P00780,50,S008,238.07,10,11903.5,2,2024,1
PO000600,2024-10-09,P00717,200,S008,88.85,7,17770.0,10,2024,2
PO000601,2024-12-06,P00740,100,S008,103.78,7,10378.0,12,2024,4
PO000602,2024-08-26,P00440,300,S029,156.43,12,46929.0,8,2024,0
PO000603,2024-02-28,P00534,50,S012,231.98,5,11599.0,2,2024,2
PO000604,2024-02-22,P00809,50,S008,70.16,7,3508.0,2,2024,3
PO000605,2024-10-07,P00981,100,S028,280.46,9,28045.999999999996,10,2024,0
PO000606,2024-11-05,P00353,75,S029,97.65,14,7323.75,11,2024,1
PO000607,2024-09-03,P00118,75,S008,32.04,4,2403.0,9,2024,1
PO000608,2024-10-10,P00251,75,S029,143.7,9,10777.5,10,2024,3
PO000609,2024-03-28,P00809,75,S002,92.76,2,6957.0,3,2024,3
PO000610,2024-06-08,P00024,150,S028,74.61,9,11191.5,6,2024,5
PO000611,2024-09-08,P00153,100,S029,18.55,5,1855.0,9,2024,6
PO000612,2024-01-30,P00996,300,S008,190.35,7,57105.0,1,2024,1
PO000613,2024-06-07,P00358,300,S036,163.96,4,49188.0,6,2024,4
PO000614,2024-11-04,P00208,50,S031,249.36,8,12468.0,11,2024,0
PO000615,2024-10-10,P00047,10,S008,81.02,12,810.1999999999999,10,2024,3
PO000616,2024-02-19,P00046,10,S008,146.64,12,1466.3999999999999,2,2024,0
PO000617,2024-12-08,P00625,25,S019,253.76,10,6344.0,12,2024,6
PO000618,2024-10-15,P00173,10,S046,119.09,8,1190.9,10,2024,1
PO000619,2024-11-21,P00293,50,S002,104.18,6,5209.0,11,2024,3
PO000620,2024-09-14,P00556,10,S002,179.69,14,1796.9,9,2024,5
PO000621,2024-04-30,P00084,100,S029,155.4,14,15540.0,4,2024,1
PO000622,2024-12-21,P00368,25,S029,254.3,5,6357.5,12,2024,5
PO000623,2024-08-19,P00500,75,S027,32.37,2,2427.75,8,2024,0
PO000624,2024-11-20,P00129,25,S028,243.14,7,6078.5,11,2024,2
PO000625,2024-10-01,P00085,150,S046,277.39,7,41608.5,10,2024,1
PO000626,2024-07-21,P00653,150,S002,148.32,9,22248.0,7,2024,6
PO000627,2024-03-18,P00059,50,S028,159.01,5,7950.5,3,2024,0
PO000628,2024-07-28,P00288,200,S029,75.24,6,15047.999999999998,7,2024,6
PO000629,2024-01-03,P00531,25,S011,33.67,9,841.75,1,2024,2
PO000630,2024-01-25,P00422,150,S012,173.47,11,26020.5,1,2024,3
PO000631,2024-07-21,P00533,75,S028,81.52,11,6114.0,7,2024,6
PO000632,2024-11-22,P00761,50,S008,50.35,6,2517.5,11,2024,4
PO000633,2024-05-24,P00099,10,S028,152.9,12,1529.0,5,2024,4
PO000634,2024-01-29,P00281,25,S007,177.46,7,4436.5,1,2024,0
PO000635,2024-12-26,P00077,200,S013,178.35,12,35670.0,12,2024,3
PO000636,2024-07-30,P00587,100,S028,97.15,5,9715.0,7,2024,1
PO000637,2024-12-06,P00381,25,S014,23.67,2,591.75,12,2024,4
PO000638,2024-08-04,P00376,75,S029,290.06,2,21754.5,8,2024,6
PO000639,2024-02-10,P00101,25,S008,168.77,5,4219.25,2,2024,5
PO000640,2024-06-02,P00014,10,S043,93.47,8,934.7,6,2024,6
PO000641,2024-09-16,P00038,200,S031,27.13,12,5426.0,9,2024,0
PO000642,2024-12-03,P00529,75,S048,269.36,2,20202.0,12,2024,1
PO000643,2024-07-03,P00483,50,S012,47.05,3,2352.5,7,2024,2
PO000644,2024-07-08,P00630,300,S002,91.42,7,27426.0,7,2024,0
PO000645,2024-04-17,P00200,50,S028,88.8,5,4440.0,4,2024,2
PO000646,2024-01-01,P00890,50,S012,271.65,7,13582.499999999998,1,2024,0
PO000647,2024-11-10,P00476,50,S028,154.07,5,7703.5,11,2024,6
PO000648,2024-04-30,P00966,75,S010,118.5,9,8887.5,4,2024,1
PO000649,2024-11-23,P00545,75,S028,132.49,4,9936.75,11,2024,5
PO000650,2024-04-29,P00587,10,S021,158.83,14,1588.3000000000002,4,2024,0
PO000651,2024-10-03,P00423,100,S029,117.54,5,11754.0,10,2024,3
PO000652,2024-11-10,P00279,150,S028,132.38,11,19857.0,11,2024,6
PO000653,2024-12-09,P00028,100,S008,49.08,3,4908.0,12,2024,0
PO000654,2024-06-15,P00768,200,S029,84.77,3,16954.0,6,2024,5
PO000655,2024-09-14,P00407,50,S021,85.7,11,4285.0,9,2024,5
PO000656,2024-09-24,P00870,25,S008,216.89,4,5422.25,9,2024,1
PO000657,2024-12-05,P00913,100,S010,239.1,6,23910.0,12,2024,3
PO000658,2024-09-12,P00091,25,S028,299.86,6,7496.5,9,2024,3
PO000659,2024-07-03,P00586,10,S008,298.92,4,2989.2000000000003,7,2024,2
PO000660,2024-11-21,P00511,10,S002,292.41,5,2924.1000000000004,11,2024,3
PO000661,2024-10-30,P00790,150,S048,22.0,6,3300.0,10,2024,2
PO000662,2024-11-05,P00032,10,S029,174.18,6,1741.8000000000002,11,2024,1
PO000663,2024-07-03,P00367,50,S028,196.93,2,9846.5,7,2024,2
PO000664,2024-06-22,P00828,25,S048,29.44,7,736.0,6,2024,5
PO000665,2024-12-04,P00145,150,S028,264.12,5,39618.0,12,2024,2
PO000666,2024-09-29,P00200,75,S010,26.78,5,2008.5,9,2024,6
PO000667,2024-06-28,P00078,25,S029,211.32,11,5283.0,6,2024,4
PO000668,2024-02-06,P00261,150,S029,68.16,2,10224.0,2,2024,1
PO000669,2024-07-26,P00507,150,S008,170.18,8,25527.0,7,2024,4
PO000670,2024-01-04,P00336,75,S018,64.86,7,4864.5,1,2024,3
PO000671,2024-10-08,P00063,50,S008,278.03,2,13901.499999999998,10,2024,1
PO000672,2024-09-04,P00594,75,S008,238.42,11,17881.5,9,2024,2
PO000673,2024-04-30,P00697,300,S010,227.35,13,68205.0,4,2024,1
PO000674,2024-11-27,P00426,10,S028,93.18,8,931.8000000000001,11,2024,2
PO000675,2024-04-12,P00441,50,S005,153.69,13,7684.5,4,2024,4
PO000676,2024-10-14,P00250,50,S028,154.25,13,7712.5,10,2024,0
PO000677,2024-07-25,P00273,100,S002,74.21,6,7420.999999999999,7,2024,3
PO000678,2024-10-13,P00219,100,S029,156.32,6,15632.0,10,2024,6
PO000679,2024-06-08,P00594,25,S028,67.19,3,1679.75,6,2024,5
PO000680,2024-05-15,P00541,25,S029,76.5,7,1912.5,5,2024,2
PO000681,2024-03-27,P00634,300,S029,269.69,5,80907.0,3,2024,2
PO000682,2024-10-24,P00760,150,S028,179.91,2,26986.5,10,2024,3
PO000683,2024-02-19,P00672,300,S029,97.47,9,29241.0,2,2024,0
PO000684,2024-11-02,P00373,150,S008,12.65,8,1897.5,11,2024,5
PO000685,2024-12-14,P00715,50,S008,217.56,6,10878.0,12,2024,5
PO000686,2024-09-25,P00566,25,S001,118.64,6,2966.0,9,2024,2
PO000687,2024-10-08,P00942,100,S048,63.5,9,6350.0,10,2024,1
PO000688,2024-08-28,P00509,50,S042,67.66,10,3383.0,8,2024,2
PO000689,2024-02-01,P00877,50,S029,80.07,12,4003.4999999999995,2,2024,3
PO000690,2024-09-03,P00992,50,S029,60.31,4,3015.5,9,2024,1
PO000691,2024-12-26,P00798,300,S008,22.54,9,6762.0,12,2024,3
PO000692,2024-12-08,P00261,10,S028,97.25,13,972.5,12,2024,6
PO000693,2024-08-03,P00667,25,S012,41.74,4,1043.5,8,2024,5
PO000694,2024-07-01,P00581,100,S029,274.29,3,27429.000000000004,7,2024,0
PO000695,2024-10-24,P00228,200,S048,251.26,7,50252.0,10,2024,3
PO000696,2024-11-28,P00554,200,S039,276.45,9,55290.0,11,2024,3
PO000697,2024-10-23,P00393,75,S008,207.36,11,15552.000000000002,10,2024,2
PO000698,2024-02-22,P00556,10,S008,282.84,12,2828.3999999999996,2,2024,3
PO000699,2024-03-09,P00234,50,S029,207.93,12,10396.5,3,2024,5
PO000700,2024-08-24,P00398,200,S028,194.44,14,38888.0,8,2024,5
PO000701,2024-07-16,P00859,75,S047,78.69,9,5901.75,7,2024,1
PO000702,2024-12-30,P00985,100,S029,115.46,12,11546.0,12,2024,0
PO000703,2024-07-21,P00864,50,S050,100.53,10,5026.5,7,2024,6
PO000704,2024-02-29,P00172,10,S008,279.18,14,2791.8,2,2024,3
PO000705,2024-01-08,P00456,75,S014,45.3,14,3397.5,1,2024,0
PO000706,2024-06-19,P00590,150,S008,287.56,2,43134.0,6,2024,2
